gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,conm,curcd,curncd,at,emp,revt,costat,naics,sic
007171,2015-03-31,2014,INDL,C,D,STD,MCKESSON CORP,USD,USD,53870.0000,70.4000,179045.0000,A,424210,5122
007171,2016-03-31,2015,INDL,C,D,STD,MCKESSON CORP,USD,USD,56563.0000,68.0000,190884.0000,A,424210,5122
007171,2017-03-31,2016,INDL,C,D,STD,MCKESSON CORP,USD,USD,60969.0000,78.0000,198533.0000,A,424210,5122
007171,2018-03-31,2017,INDL,C,D,STD,MCKESSON CORP,USD,USD,60381.0000,78.0000,208357.0000,A,424210,5122
007171,2019-03-31,2018,INDL,C,D,STD,MCKESSON CORP,USD,USD,59672.0000,80.0000,214319.0000,A,424210,5122
007171,2020-03-31,2019,INDL,C,D,STD,MCKESSON CORP,USD,USD,61247.0000,80.0000,231051.0000,A,424210,5122
007171,2021-03-31,2020,INDL,C,D,STD,MCKESSON CORP,USD,USD,65015.0000,76.0000,238228.0000,A,424210,5122
007171,2022-03-31,2021,INDL,C,D,STD,MCKESSON CORP,USD,USD,63298.0000,75.0000,263966.0000,A,424210,5122
007171,2023-03-31,2022,INDL,C,D,STD,MCKESSON CORP,USD,USD,62320.0000,51.0000,276711.0000,A,424210,5122
007171,2024-03-31,2023,INDL,C,D,STD,MCKESSON CORP,USD,USD,67443.0000,51.0000,308951.0000,A,424210,5122
007241,2015-12-31,2015,INDL,C,D,STD,CVS HEALTH CORP,USD,USD,93657.0000,243.0000,153290.0000,A,621,8000
007241,2016-12-31,2016,INDL,C,D,STD,CVS HEALTH CORP,USD,USD,94462.0000,250.0000,177526.0000,A,621,8000
007241,2017-12-31,2017,INDL,C,D,STD,CVS HEALTH CORP,USD,USD,95131.0000,246.0000,184765.0000,A,621,8000
007241,2018-12-31,2018,INDL,C,D,STD,CVS HEALTH CORP,USD,USD,196456.0000,295.0000,194579.0000,A,621,8000
007241,2019-12-31,2019,INDL,C,D,STD,CVS HEALTH CORP,USD,USD,222449.0000,300.0000,256776.0000,A,621,8000
007241,2020-12-31,2020,INDL,C,D,STD,CVS HEALTH CORP,USD,USD,230715.0000,300.0000,268399.0000,A,621,8000
007241,2021-12-31,2021,INDL,C,D,STD,CVS HEALTH CORP,USD,USD,232999.0000,300.0000,292111.0000,A,621,8000
007241,2022-12-31,2022,INDL,C,D,STD,CVS HEALTH CORP,USD,USD,228275.0000,300.0000,322467.0000,A,621,8000
007241,2023-12-31,2023,INDL,C,D,STD,CVS HEALTH CORP,USD,USD,249728.0000,300.0000,357776.0000,A,621,8000
007257,2015-12-31,2015,INDL,C,D,STD,MERCK & CO,USD,USD,101779.0000,68.0000,39498.0000,A,325412,2834
007257,2016-12-31,2016,INDL,C,D,STD,MERCK & CO,USD,USD,95377.0000,68.0000,39807.0000,A,325412,2834
007257,2017-12-31,2017,INDL,C,D,STD,MERCK & CO,USD,USD,87872.0000,69.0000,40122.0000,A,325412,2834
007257,2018-12-31,2018,INDL,C,D,STD,MERCK & CO,USD,USD,82637.0000,69.0000,42294.0000,A,325412,2834
007257,2019-12-31,2019,INDL,C,D,STD,MERCK & CO,USD,USD,84397.0000,71.0000,46840.0000,A,325412,2834
007257,2020-12-31,2020,INDL,C,D,STD,MERCK & CO,USD,USD,91588.0000,74.0000,47994.0000,A,325412,2834
007257,2021-12-31,2021,INDL,C,D,STD,MERCK & CO,USD,USD,105694.0000,68.0000,48704.0000,A,325412,2834
007257,2022-12-31,2022,INDL,C,D,STD,MERCK & CO,USD,USD,109160.0000,69.0000,59283.0000,A,325412,2834
007257,2023-12-31,2023,INDL,C,D,STD,MERCK & CO,USD,USD,106675.0000,72.0000,60115.0000,A,325412,2834
007435,2015-12-31,2015,INDL,C,D,STD,3M CO,USD,USD,32718.0000,89.4460,30274.0000,A,999977,9997
007435,2016-12-31,2016,INDL,C,D,STD,3M CO,USD,USD,32906.0000,91.5840,30109.0000,A,999977,9997
007435,2017-12-31,2017,INDL,C,D,STD,3M CO,USD,USD,37987.0000,91.5360,31657.0000,A,999977,9997
007435,2018-12-31,2018,INDL,C,D,STD,3M CO,USD,USD,36500.0000,93.5160,32765.0000,A,999977,9997
007435,2019-12-31,2019,INDL,C,D,STD,3M CO,USD,USD,44659.0000,96.1630,32136.0000,A,999977,9997
007435,2020-12-31,2020,INDL,C,D,STD,3M CO,USD,USD,47344.0000,94.9870,32184.0000,A,999977,9997
007435,2021-12-31,2021,INDL,C,D,STD,3M CO,USD,USD,47072.0000,95.0000,35355.0000,A,999977,9997
007435,2022-12-31,2022,INDL,C,D,STD,3M CO,USD,USD,46455.0000,92.0000,34229.0000,A,999977,9997
007435,2023-12-31,2023,INDL,C,D,STD,3M CO,USD,USD,50580.0000,85.0000,31392.0000,A,999977,9997
007647,2015-12-31,2015,FS,C,D,STD,BANK OF AMERICA CORP,USD,USD,2144316.0000,213.2800,93056.0000,A,522110,6020
007647,2015-12-31,2015,INDL,C,D,STD,BANK OF AMERICA CORP,USD,USD,2144316.0000,213.2800,93056.0000,A,522110,6020
007647,2016-12-31,2016,FS,C,D,STD,BANK OF AMERICA CORP,USD,USD,2187702.0000,208.0240,93662.0000,A,522110,6020
007647,2016-12-31,2016,INDL,C,D,STD,BANK OF AMERICA CORP,USD,USD,2187702.0000,208.0240,93662.0000,A,522110,6020
007647,2017-12-31,2017,FS,C,D,STD,BANK OF AMERICA CORP,USD,USD,2281234.0000,209.3760,100417.0000,A,522110,6020
007647,2017-12-31,2017,INDL,C,D,STD,BANK OF AMERICA CORP,USD,USD,2281234.0000,209.3760,100417.0000,A,522110,6020
007647,2018-12-31,2018,FS,C,D,STD,BANK OF AMERICA CORP,USD,USD,2354507.0000,204.4890,111313.0000,A,522110,6020
007647,2018-12-31,2018,INDL,C,D,STD,BANK OF AMERICA CORP,USD,USD,2354507.0000,204.4890,111313.0000,A,522110,6020
007647,2019-12-31,2019,FS,C,D,STD,BANK OF AMERICA CORP,USD,USD,2434079.0000,208.1310,113589.0000,A,522110,6020
007647,2019-12-31,2019,INDL,C,D,STD,BANK OF AMERICA CORP,USD,USD,2434079.0000,208.1310,113589.0000,A,522110,6020
007647,2020-12-31,2020,FS,C,D,STD,BANK OF AMERICA CORP,USD,USD,2819627.0000,212.5050,93753.0000,A,522110,6020
007647,2020-12-31,2020,INDL,C,D,STD,BANK OF AMERICA CORP,USD,USD,2819627.0000,212.5050,93753.0000,A,522110,6020
007647,2021-12-31,2021,FS,C,D,STD,BANK OF AMERICA CORP,USD,USD,3169495.0000,208.2480,93851.0000,A,522110,6020
007647,2021-12-31,2021,INDL,C,D,STD,BANK OF AMERICA CORP,USD,USD,3169495.0000,208.2480,93851.0000,A,522110,6020
007647,2022-12-31,2022,FS,C,D,STD,BANK OF AMERICA CORP,USD,USD,3051375.0000,216.8230,115053.0000,A,522110,6020
007647,2022-12-31,2022,INDL,C,D,STD,BANK OF AMERICA CORP,USD,USD,3051375.0000,216.8230,115053.0000,A,522110,6020
007647,2023-12-31,2023,FS,C,D,STD,BANK OF AMERICA CORP,USD,USD,3180151.0000,212.9850,173512.0000,A,522110,6020
007647,2023-12-31,2023,INDL,C,D,STD,BANK OF AMERICA CORP,USD,USD,3180151.0000,212.9850,173512.0000,A,522110,6020
007906,2015-05-31,2014,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,21600.0000,62.6000,30601.0000,A,316210,3021
007906,2016-05-31,2015,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,21396.0000,70.7000,32376.0000,A,316210,3021
007906,2017-05-31,2016,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,23259.0000,74.4000,34350.0000,A,316210,3021
007906,2018-05-31,2017,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,22536.0000,73.1000,36397.0000,A,316210,3021
007906,2019-05-31,2018,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,23717.0000,76.7000,39117.0000,A,316210,3021
007906,2020-05-31,2019,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,31342.0000,75.4000,37403.0000,A,316210,3021
007906,2021-05-31,2020,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,37740.0000,73.3000,44538.0000,A,316210,3021
007906,2022-05-31,2021,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,40321.0000,79.1000,46710.0000,A,316210,3021
007906,2023-05-31,2022,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,37531.0000,83.7000,51217.0000,A,316210,3021
007906,2024-05-31,2023,INDL,C,D,STD,NIKE INC  -CL B,USD,USD,38110.0000,79.4000,51362.0000,A,316210,3021
007985,2015-12-31,2015,INDL,C,D,STD,NORTHROP GRUMMAN CORP,USD,USD,24454.0000,65.0000,23526.0000,A,334511,3812
007985,2016-12-31,2016,INDL,C,D,STD,NORTHROP GRUMMAN CORP,USD,USD,25614.0000,67.0000,24508.0000,A,334511,3812
007985,2017-12-31,2017,INDL,C,D,STD,NORTHROP GRUMMAN CORP,USD,USD,34917.0000,70.0000,25803.0000,A,334511,3812
007985,2018-12-31,2018,INDL,C,D,STD,NORTHROP GRUMMAN CORP,USD,USD,37653.0000,85.0000,30095.0000,A,334511,3812
007985,2019-12-31,2019,INDL,C,D,STD,NORTHROP GRUMMAN CORP,USD,USD,41089.0000,90.0000,33841.0000,A,334511,3812
007985,2020-12-31,2020,INDL,C,D,STD,NORTHROP GRUMMAN CORP,USD,USD,44469.0000,97.0000,36799.0000,A,334511,3812
007985,2021-12-31,2021,INDL,C,D,STD,NORTHROP GRUMMAN CORP,USD,USD,42579.0000,88.0000,35667.0000,A,334511,3812
007985,2022-12-31,2022,INDL,C,D,STD,NORTHROP GRUMMAN CORP,USD,USD,43755.0000,95.0000,36602.0000,A,334511,3812
007985,2023-12-31,2023,INDL,C,D,STD,NORTHROP GRUMMAN CORP,USD,USD,46544.0000,101.0000,39290.0000,A,334511,3812
008007,2015-12-31,2015,FS,C,D,STD,WELLS FARGO & CO,USD,USD,1787632.0000,264.7000,90033.0000,A,522110,6020
008007,2015-12-31,2015,INDL,C,D,STD,WELLS FARGO & CO,USD,USD,1787632.0000,264.7000,90033.0000,A,522110,6020
008007,2016-12-31,2016,FS,C,D,STD,WELLS FARGO & CO,USD,USD,1930115.0000,269.1000,93512.0000,A,522110,6020
008007,2016-12-31,2016,INDL,C,D,STD,WELLS FARGO & CO,USD,USD,1930115.0000,269.1000,93512.0000,A,522110,6020
008007,2017-12-31,2017,FS,C,D,STD,WELLS FARGO & CO,USD,USD,1951757.0000,262.7000,96776.0000,A,522110,6020
008007,2017-12-31,2017,INDL,C,D,STD,WELLS FARGO & CO,USD,USD,1951757.0000,262.7000,96776.0000,A,522110,6020
008007,2018-12-31,2018,FS,C,D,STD,WELLS FARGO & CO,USD,USD,1895883.0000,258.7000,100858.0000,A,522110,6020
008007,2018-12-31,2018,INDL,C,D,STD,WELLS FARGO & CO,USD,USD,1895883.0000,258.7000,100858.0000,A,522110,6020
008007,2019-12-31,2019,FS,C,D,STD,WELLS FARGO & CO,USD,USD,1927555.0000,259.8000,102453.0000,A,522110,6020
008007,2019-12-31,2019,INDL,C,D,STD,WELLS FARGO & CO,USD,USD,1927555.0000,259.8000,102453.0000,A,522110,6020
008007,2020-12-31,2020,FS,C,D,STD,WELLS FARGO & CO,USD,USD,1955163.0000,268.5310,80303.0000,A,522110,6020
008007,2020-12-31,2020,INDL,C,D,STD,WELLS FARGO & CO,USD,USD,1955163.0000,268.5310,80303.0000,A,522110,6020
008007,2021-12-31,2021,FS,C,D,STD,WELLS FARGO & CO,USD,USD,1948068.0000,247.8480,81732.0000,A,522110,6020
008007,2021-12-31,2021,INDL,C,D,STD,WELLS FARGO & CO,USD,USD,1948068.0000,247.8480,81732.0000,A,522110,6020
008007,2022-12-31,2022,FS,C,D,STD,WELLS FARGO & CO,USD,USD,1881016.0000,238.0000,82859.0000,A,522110,6020
008007,2022-12-31,2022,INDL,C,D,STD,WELLS FARGO & CO,USD,USD,1881016.0000,238.0000,82859.0000,A,522110,6020
008007,2023-12-31,2023,FS,C,D,STD,WELLS FARGO & CO,USD,USD,1932468.0000,226.0000,115340.0000,A,522110,6020
008007,2023-12-31,2023,INDL,C,D,STD,WELLS FARGO & CO,USD,USD,1932468.0000,226.0000,115340.0000,A,522110,6020
008479,2015-12-31,2015,INDL,C,D,STD,PEPSICO INC,USD,USD,69667.0000,263.0000,63056.0000,A,31211,2080
008479,2016-12-31,2016,INDL,C,D,STD,PEPSICO INC,USD,USD,74129.0000,264.0000,62799.0000,A,31211,2080
008479,2017-12-31,2017,INDL,C,D,STD,PEPSICO INC,USD,USD,79804.0000,263.0000,63525.0000,A,31211,2080
008479,2018-12-31,2018,INDL,C,D,STD,PEPSICO INC,USD,USD,77648.0000,267.0000,64661.0000,A,31211,2080
008479,2019-12-31,2019,INDL,C,D,STD,PEPSICO INC,USD,USD,78547.0000,267.0000,67161.0000,A,31211,2080
008479,2020-12-31,2020,INDL,C,D,STD,PEPSICO INC,USD,USD,92918.0000,291.0000,70372.0000,A,31211,2080
008479,2021-12-31,2021,INDL,C,D,STD,PEPSICO INC,USD,USD,92377.0000,309.0000,79474.0000,A,31211,2080
008479,2022-12-31,2022,INDL,C,D,STD,PEPSICO INC,USD,USD,92187.0000,315.0000,86392.0000,A,31211,2080
008479,2023-12-31,2023,INDL,C,D,STD,PEPSICO INC,USD,USD,100495.0000,318.0000,91471.0000,A,31211,2080
008530,2015-12-31,2015,INDL,C,D,STD,PFIZER INC,USD,USD,167460.0000,97.9000,48851.0000,A,325412,2834
008530,2016-12-31,2016,INDL,C,D,STD,PFIZER INC,USD,USD,171615.0000,96.5000,52824.0000,A,325412,2834
008530,2017-12-31,2017,INDL,C,D,STD,PFIZER INC,USD,USD,171797.0000,90.2000,52546.0000,A,325412,2834
008530,2018-12-31,2018,INDL,C,D,STD,PFIZER INC,USD,USD,159422.0000,92.4000,53647.0000,A,325412,2834
008530,2019-12-31,2019,INDL,C,D,STD,PFIZER INC,USD,USD,167489.0000,88.3000,51750.0000,A,325412,2834
008530,2020-12-31,2020,INDL,C,D,STD,PFIZER INC,USD,USD,154229.0000,78.5000,41908.0000,A,325412,2834
008530,2021-12-31,2021,INDL,C,D,STD,PFIZER INC,USD,USD,181476.0000,79.0000,81288.0000,A,325412,2834
008530,2022-12-31,2022,INDL,C,D,STD,PFIZER INC,USD,USD,197205.0000,83.0000,100330.0000,A,325412,2834
008530,2023-12-31,2023,INDL,C,D,STD,PFIZER INC,USD,USD,226501.0000,88.0000,61996.0000,A,325412,2834
008539,2015-12-31,2015,INDL,C,D,STD,EXELON CORP,USD,USD,95384.0000,29.7620,29447.0000,A,22111,4911
008539,2016-12-31,2016,INDL,C,D,STD,EXELON CORP,USD,USD,114904.0000,34.3960,31360.0000,A,22111,4911
008539,2017-12-31,2017,INDL,C,D,STD,EXELON CORP,USD,USD,116700.0000,34.6210,33531.0000,A,22111,4911
008539,2018-12-31,2018,INDL,C,D,STD,EXELON CORP,USD,USD,119666.0000,33.3830,35985.0000,A,22111,4911
008539,2019-12-31,2019,INDL,C,D,STD,EXELON CORP,USD,USD,124977.0000,32.7130,34438.0000,A,22111,4911
008539,2020-12-31,2020,INDL,C,D,STD,EXELON CORP,USD,USD,129317.0000,32.3400,33039.0000,A,22111,4911
008539,2021-12-31,2021,INDL,C,D,STD,EXELON CORP,USD,USD,133013.0000,31.5180,36347.0000,A,22111,4911
008539,2022-12-31,2022,INDL,C,D,STD,EXELON CORP,USD,USD,95349.0000,19.0630,19078.0000,A,22111,4911
008539,2023-12-31,2023,INDL,C,D,STD,EXELON CORP,USD,USD,101546.0000,19.9620,21727.0000,A,22111,4911
008762,2015-06-30,2015,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,129495.0000,110.0000,76279.0000,A,325611,2840
008762,2016-06-30,2016,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,127136.0000,105.0000,65299.0000,A,325611,2840
008762,2017-06-30,2017,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,120406.0000,95.0000,65058.0000,A,325611,2840
008762,2018-06-30,2018,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,118310.0000,92.0000,66832.0000,A,325611,2840
008762,2019-06-30,2019,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,115095.0000,97.0000,67684.0000,A,325611,2840
008762,2020-06-30,2020,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,120700.0000,99.0000,70950.0000,A,325611,2840
008762,2021-06-30,2021,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,119307.0000,101.0000,76118.0000,A,325611,2840
008762,2022-06-30,2022,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,117208.0000,106.0000,80187.0000,A,325611,2840
008762,2023-06-30,2023,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,120829.0000,107.0000,82006.0000,A,325611,2840
008762,2024-06-30,2024,INDL,C,D,STD,PROCTER & GAMBLE CO,USD,USD,122370.0000,,84039.0000,A,325611,2840
009155,2015-02-28,2014,INDL,C,D,STD,RITE AID CORP,USD,USD,8863.2520,89.0000,26528.3770,A,456110,5912
009155,2016-02-29,2015,INDL,C,D,STD,RITE AID CORP,USD,USD,11277.0100,89.5000,30736.6570,A,456110,5912
009155,2017-02-28,2016,INDL,C,D,STD,RITE AID CORP,USD,USD,11593.7520,88.7000,32845.0730,A,456110,5912
009155,2018-02-28,2017,INDL,C,D,STD,RITE AID CORP,USD,USD,8989.3270,60.8000,21528.9680,A,456110,5912
009155,2019-02-28,2018,INDL,C,D,STD,RITE AID CORP,USD,USD,7591.3670,53.1000,21639.5570,A,456110,5912
009155,2020-02-29,2019,INDL,C,D,STD,RITE AID CORP,USD,USD,9452.3690,50.0000,21928.3930,A,456110,5912
009155,2021-02-28,2020,INDL,C,D,STD,RITE AID CORP,USD,USD,9335.4040,50.0000,24043.2400,A,456110,5912
009155,2022-02-28,2021,INDL,C,D,STD,RITE AID CORP,USD,USD,8529.0030,53.0000,24568.2550,A,456110,5912
009155,2023-02-28,2022,INDL,C,D,STD,RITE AID CORP,USD,USD,7527.3620,47.0000,24091.8990,A,456110,5912
009899,2015-12-31,2015,INDL,C,D,STD,AT&T INC,USD,USD,402672.0000,281.4500,146801.0000,A,517112,4812
009899,2016-12-31,2016,INDL,C,D,STD,AT&T INC,USD,USD,403821.0000,268.5400,163763.0000,A,517112,4812
009899,2017-12-31,2017,INDL,C,D,STD,AT&T INC,USD,USD,444097.0000,254.0000,160789.0000,A,517112,4812
009899,2018-12-31,2018,INDL,C,D,STD,AT&T INC,USD,USD,531864.0000,268.2200,170805.0000,A,517112,4812
009899,2019-12-31,2019,INDL,C,D,STD,AT&T INC,USD,USD,551669.0000,247.8000,181265.0000,A,517112,4812
009899,2020-12-31,2020,INDL,C,D,STD,AT&T INC,USD,USD,525761.0000,230.7600,171760.0000,A,517112,4812
009899,2021-12-31,2021,INDL,C,D,STD,AT&T INC,USD,USD,551622.0000,202.6000,168864.0000,A,517112,4812
009899,2022-12-31,2022,INDL,C,D,STD,AT&T INC,USD,USD,402853.0000,160.7000,120741.0000,A,517112,4812
009899,2023-12-31,2023,INDL,C,D,STD,AT&T INC,USD,USD,407060.0000,149.9000,122428.0000,A,517112,4812
010247,2015-06-30,2015,INDL,C,D,STD,SYSCO CORP,USD,USD,17989.2810,51.7000,48680.7520,A,4244,5140
010247,2016-06-30,2016,INDL,C,D,STD,SYSCO CORP,USD,USD,16721.8040,51.9000,50366.9190,A,4244,5140
010247,2017-06-30,2017,INDL,C,D,STD,SYSCO CORP,USD,USD,17756.6550,66.5000,55371.1390,A,4244,5140
010247,2018-06-30,2018,INDL,C,D,STD,SYSCO CORP,USD,USD,18070.4040,67.0000,58727.3240,A,4244,5140
010247,2019-06-30,2019,INDL,C,D,STD,SYSCO CORP,USD,USD,17966.5220,69.0000,60113.9220,A,4244,5140
010247,2020-06-30,2020,INDL,C,D,STD,SYSCO CORP,USD,USD,22628.2660,57.0000,52893.3100,A,4244,5140
010247,2021-06-30,2021,INDL,C,D,STD,SYSCO CORP,USD,USD,21413.5390,58.0000,51297.8430,A,4244,5140
010247,2022-06-30,2022,INDL,C,D,STD,SYSCO CORP,USD,USD,22085.6880,71.0000,68636.1460,A,4244,5140
010247,2023-06-30,2023,INDL,C,D,STD,SYSCO CORP,USD,USD,22821.1450,72.0000,76324.6750,A,4244,5140
010247,2024-06-30,2024,INDL,C,D,STD,SYSCO CORP,USD,USD,24917.0000,,78844.0000,A,4244,5140
010530,2015-12-31,2015,INDL,C,D,STD,THERMO FISHER SCIENTIFIC INC,USD,USD,40889.0000,52.0000,16965.4000,A,334516,3826
010530,2016-12-31,2016,INDL,C,D,STD,THERMO FISHER SCIENTIFIC INC,USD,USD,45907.5000,55.0000,18274.1000,A,334516,3826
010530,2017-12-31,2017,INDL,C,D,STD,THERMO FISHER SCIENTIFIC INC,USD,USD,56669.0000,70.0000,20918.0000,A,334516,3826
010530,2018-12-31,2018,INDL,C,D,STD,THERMO FISHER SCIENTIFIC INC,USD,USD,56232.0000,70.0000,24358.0000,A,334516,3826
010530,2019-12-31,2019,INDL,C,D,STD,THERMO FISHER SCIENTIFIC INC,USD,USD,58381.0000,75.0000,25542.0000,A,334516,3826
010530,2020-12-31,2020,INDL,C,D,STD,THERMO FISHER SCIENTIFIC INC,USD,USD,69052.0000,80.0000,32218.0000,A,334516,3826
010530,2021-12-31,2021,INDL,C,D,STD,THERMO FISHER SCIENTIFIC INC,USD,USD,95123.0000,130.0000,39211.0000,A,334516,3826
010530,2022-12-31,2022,INDL,C,D,STD,THERMO FISHER SCIENTIFIC INC,USD,USD,97154.0000,130.0000,44915.0000,A,334516,3826
010530,2023-12-31,2023,INDL,C,D,STD,THERMO FISHER SCIENTIFIC INC,USD,USD,98726.0000,122.0000,42857.0000,A,334516,3826
010793,2015-09-30,2015,INDL,C,D,STD,TYSON FOODS INC  -CL A,USD,USD,23004.0000,113.0000,41373.0000,A,311611,2011
010793,2016-09-30,2016,INDL,C,D,STD,TYSON FOODS INC  -CL A,USD,USD,22373.0000,114.0000,36881.0000,A,311611,2011
010793,2017-09-30,2017,INDL,C,D,STD,TYSON FOODS INC  -CL A,USD,USD,28066.0000,122.0000,38260.0000,A,311611,2011
010793,2018-09-30,2018,INDL,C,D,STD,TYSON FOODS INC  -CL A,USD,USD,29109.0000,121.0000,40052.0000,A,311611,2011
010793,2019-09-30,2019,INDL,C,D,STD,TYSON FOODS INC  -CL A,USD,USD,33097.0000,141.0000,42405.0000,A,311611,2011
010793,2020-09-30,2020,INDL,C,D,STD,TYSON FOODS INC  -CL A,USD,USD,34456.0000,139.0000,43185.0000,A,311611,2011
010793,2021-09-30,2021,INDL,C,D,STD,TYSON FOODS INC  -CL A,USD,USD,36309.0000,137.0000,47594.0000,A,311611,2011
010793,2022-09-30,2022,INDL,C,D,STD,TYSON FOODS INC  -CL A,USD,USD,36821.0000,142.0000,53282.0000,A,311611,2011
010793,2023-09-30,2023,INDL,C,D,STD,TYSON FOODS INC  -CL A,USD,USD,36251.0000,139.0000,52881.0000,A,311611,2011
010903,2015-12-31,2015,FS,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,111383.0000,200.0000,157107.0000,A,524114,6324
010903,2015-12-31,2015,INDL,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,111383.0000,200.0000,157107.0000,A,524114,6324
010903,2016-12-31,2016,FS,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,122810.0000,230.0000,184840.0000,A,524114,6324
010903,2016-12-31,2016,INDL,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,122810.0000,230.0000,184840.0000,A,524114,6324
010903,2017-12-31,2017,FS,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,139058.0000,260.0000,201159.0000,A,524114,6324
010903,2017-12-31,2017,INDL,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,139058.0000,260.0000,201159.0000,A,524114,6324
010903,2018-12-31,2018,FS,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,152221.0000,300.0000,226247.0000,A,524114,6324
010903,2018-12-31,2018,INDL,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,152221.0000,300.0000,226247.0000,A,524114,6324
010903,2019-12-31,2019,FS,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,173889.0000,325.0000,242155.0000,A,524114,6324
010903,2019-12-31,2019,INDL,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,173889.0000,325.0000,242155.0000,A,524114,6324
010903,2020-12-31,2020,FS,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,197289.0000,330.0000,257141.0000,A,524114,6324
010903,2020-12-31,2020,INDL,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,197289.0000,330.0000,257141.0000,A,524114,6324
010903,2021-12-31,2021,FS,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,212206.0000,350.0000,287597.0000,A,524114,6324
010903,2021-12-31,2021,INDL,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,212206.0000,350.0000,287597.0000,A,524114,6324
010903,2022-12-31,2022,FS,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,245705.0000,400.0000,324162.0000,A,524114,6324
010903,2022-12-31,2022,INDL,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,245705.0000,400.0000,324162.0000,A,524114,6324
010903,2023-12-31,2023,FS,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,273720.0000,440.0000,371622.0000,A,524114,6324
010903,2023-12-31,2023,INDL,C,D,STD,UNITEDHEALTH GROUP INC,USD,USD,273720.0000,440.0000,371622.0000,A,524114,6324
010920,2015-12-31,2015,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,USD,38311.0000,444.0000,58363.0000,A,492110,4210
010920,2016-12-31,2016,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,USD,40377.0000,434.0000,60906.0000,A,492110,4210
010920,2017-12-31,2017,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,USD,45403.0000,454.0000,65872.0000,A,492110,4210
010920,2018-12-31,2018,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,USD,50016.0000,481.0000,71861.0000,A,492110,4210
010920,2019-12-31,2019,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,USD,57857.0000,495.0000,74094.0000,A,492110,4210
010920,2020-12-31,2020,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,USD,62408.0000,543.0000,84628.0000,A,492110,4210
010920,2021-12-31,2021,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,USD,69405.0000,534.0000,97287.0000,A,492110,4210
010920,2022-12-31,2022,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,USD,71124.0000,536.0000,100338.0000,A,492110,4210
010920,2023-12-31,2023,INDL,C,D,STD,UNITED PARCEL SERVICE INC,USD,USD,70857.0000,500.0000,90958.0000,A,492110,4210
010983,2015-12-31,2015,INDL,C,D,STD,RTX CORP,USD,USD,87484.0000,197.2000,56450.0000,A,336412,3724
010983,2016-12-31,2016,INDL,C,D,STD,RTX CORP,USD,USD,89706.0000,201.6000,57244.0000,A,336412,3724
010983,2017-12-31,2017,INDL,C,D,STD,RTX CORP,USD,USD,96920.0000,204.7000,59837.0000,A,336412,3724
010983,2018-12-31,2018,INDL,C,D,STD,RTX CORP,USD,USD,134211.0000,240.2000,66501.0000,A,336412,3724
010983,2019-12-31,2019,INDL,C,D,STD,RTX CORP,USD,USD,139716.0000,243.2000,77046.0000,A,336412,3724
010983,2020-12-31,2020,INDL,C,D,STD,RTX CORP,USD,USD,162153.0000,181.0000,56587.0000,A,336412,3724
